user_id,content_id,topic,is_interest_match,creator_followed,difficulty_gap,dwell_ratio_actual,actual_dwell_sec,did_quiz,quiz_correct,upvote,downvote,engagement_score,card_flipped,flip_time_sec
804,393,Architectural History,1,1,-0.431,0.78,10.42,0,0,0,0,0.304,0,0.0
804,245,Adventure Tourism,0,1,-0.231,0.721,4.59,0,0,0,0,0.096,0,0.0
804,5032,Music Theory,0,0,-0.153,0.228,1.35,0,0,0,0,0.03,0,0.0
804,8322,Linear Algebra,1,0,0.059,0.456,2.29,0,0,0,0,0.261,1,2.0
804,6729,History of Nepal,0,0,0.14,1.506,11.12,0,0,0,0,0.2,0,0.0
804,9875,Soil Mechanics,0,0,0.069,1.292,8.82,0,0,1,0,0.472,0,0.0
804,4705,Soil Mechanics,0,0,-0.1,1.645,10.51,0,0,0,0,0.2,0,0.0
804,8057,Astronomy,0,0,-0.115,1.031,14.48,1,1,1,0,0.737,0,0.0
804,3091,Graphic Design,0,0,0.072,0.1,1.0,0,0,0,0,0.013,0,0.0
804,4845,DBMS,0,0,-0.349,0.412,4.74,0,0,0,0,0.055,0,0.0
804,1853,Hydrology,0,0,-0.224,0.229,1.17,0,0,0,0,0.031,0,0.0
804,7143,History of Nepal,0,0,-0.184,0.1,1.53,0,0,0,0,0.013,0,0.0
804,7358,Moral Science,0,0,-0.012,0.254,1.15,0,0,0,0,0.034,1,2.0
804,7821,Modern English Fiction,0,0,0.284,0.921,6.81,0,0,0,0,0.123,0,0.0
804,1938,Macroeconomics,0,1,-0.021,0.439,6.56,1,1,0,0,0.359,0,0.0
804,4994,Financial Accounting,0,0,-0.189,0.232,1.13,0,0,0,0,0.031,0,0.0
804,6147,History of Nepal,0,0,-0.132,0.752,4.99,0,0,0,0,0.1,0,0.0
804,902,Agronomy,0,0,-0.185,0.418,2.45,0,0,0,0,0.056,0,0.0
804,8092,Astronomy,0,0,0.351,0.183,1.24,0,0,0,0,0.024,0,0.0
804,1357,DBMS,0,0,0.346,0.14,2.11,0,0,0,0,0.019,0,0.0
804,1364,Psychology,0,0,0.078,0.11,1.0,0,0,0,0,0.015,0,0.0
804,6304,Architectural History,1,1,-0.374,0.183,1.0,0,0,0,1,0.224,1,2.0
805,9087,Classical Mechanics,0,0,-0.122,0.388,1.42,0,0,0,0,0.052,0,0.0
805,3487,Political Philosophy,0,0,-0.071,0.151,1.0,0,0,0,1,0.02,0,0.0
805,7433,Moral Science,0,0,0.362,0.332,2.22,0,0,0,0,0.044,0,0.0
805,6211,Psychology,0,0,0.472,0.1,1.0,0,0,0,1,0.013,0,0.0
805,1974,DBMS,0,0,0.29,0.455,1.81,0,0,0,0,0.061,0,0.0
805,9311,Computer Vision,0,0,0.291,0.405,2.79,0,0,0,0,0.054,0,0.0
805,9935,HR Management,0,0,0.364,0.558,9.13,0,0,0,0,0.074,0,0.0
805,4337,World Mythology,1,0,0.419,0.494,8.26,1,0,0,0,0.266,0,0.0
805,2797,Programming Fundamentals,0,0,0.037,0.148,1.0,0,0,0,0,0.02,0,0.0
805,7297,Discrete Mathematics,1,0,-0.177,0.173,1.0,0,0,0,0,0.223,0,0.0
805,9736,Discrete Mathematics,1,0,0.049,1.063,6.9,0,0,1,0,0.642,0,0.0
805,425,Environmental Science,0,0,-0.132,0.789,4.57,0,0,0,0,0.105,0,0.0
805,3297,Archeology,0,0,-0.021,0.333,1.81,0,0,0,0,0.044,0,0.0
805,9730,Archeology,0,0,0.064,0.238,1.34,0,0,0,0,0.032,0,0.0
805,1201,Soil Mechanics,0,0,0.394,0.716,11.86,0,0,0,0,0.095,0,0.0
805,7261,Web Development,0,0,0.073,0.828,10.19,1,1,0,0,0.41,0,0.0
805,9487,Thermodynamics,0,1,0.405,0.105,1.74,0,0,0,0,0.014,0,0.0
805,6141,Strategic Management,0,0,0.268,0.414,2.97,0,0,0,0,0.055,0,0.0
805,8626,Philosophy,0,0,0.084,0.689,2.53,0,0,0,0,0.092,1,2.0
805,2796,International Law,0,0,0.139,0.239,1.06,0,0,0,0,0.032,0,0.0
805,1966,Geopolitics,0,1,-0.162,0.1,1.0,0,0,0,1,0.013,0,0.0
805,7628,Computer Vision,0,0,-0.082,0.397,5.43,0,0,0,0,0.053,0,0.0
805,5634,Architectural History,0,0,-0.113,0.677,3.12,0,0,0,0,0.09,1,2.0
805,6869,Astronomy,0,1,0.221,0.156,1.0,0,0,0,0,0.021,0,0.0
805,669,Genetics,0,0,0.235,1.154,4.5,0,0,0,0,0.154,1,2.18
806,7069,Music Theory,0,0,-0.155,0.251,1.22,0,0,0,0,0.034,0,0.0
806,4467,Programming Fundamentals,0,0,-0.265,0.409,1.62,0,0,0,0,0.054,1,2.0
806,9311,Computer Vision,0,0,-0.036,1.17,8.05,0,0,1,0,0.456,0,0.0
806,5309,Fluid Mechanics,0,0,0.13,0.784,12.38,0,0,0,0,0.105,0,0.0
806,4961,Programming Fundamentals,0,0,-0.47,0.486,1.91,0,0,0,0,0.065,1,2.0
806,2308,Hydrology,0,0,-0.144,0.404,5.62,1,1,0,0,0.354,0,0.0
806,7356,Political Philosophy,0,1,-0.434,0.1,1.0,0,0,0,0,0.013,0,0.0
806,6405,Macroeconomics,0,0,0.189,0.1,1.0,0,0,0,0,0.013,0,0.0
806,4653,Graphic Design,0,0,0.097,0.1,1.0,0,0,0,1,0.013,0,0.0
806,1288,Psychology,0,0,-0.074,0.665,4.27,0,0,0,0,0.089,0,0.0
806,1862,Cultural Tourism,0,1,-0.481,1.086,6.22,0,0,0,0,0.145,0,0.0
806,2985,Machine Learning,0,0,-0.173,0.1,1.48,0,0,0,0,0.013,0,0.0
806,5130,Linear Algebra,0,0,-0.149,0.438,2.13,0,0,0,0,0.058,1,2.0
806,804,Machine Learning,0,0,0.086,0.35,2.26,0,0,0,0,0.047,0,0.0
806,4199,HR Management,0,0,0.187,0.249,1.86,0,0,0,0,0.033,0,0.0
806,2958,Cinema Studies,0,1,0.12,0.247,1.42,0,0,0,0,0.033,0,0.0
806,6988,Hydrology,0,0,-0.051,0.145,1.0,0,0,0,1,0.019,0,0.0
806,6929,Sports Science,0,0,-0.365,0.366,1.97,0,0,0,0,0.049,0,0.0
806,501,Human Anatomy,0,0,0.044,0.852,6.04,0,0,0,0,0.114,0,0.0
806,1229,Nepali Literature,0,0,-0.103,0.947,14.71,1,1,1,0,0.726,0,0.0
806,97,World Mythology,0,0,-0.12,1.591,23.44,1,1,1,0,0.8,0,0.0
806,6541,Astronomy,0,1,0.095,0.126,1.86,0,0,0,0,0.017,0,0.0
806,8112,Machine Learning,0,0,0.056,0.167,3.06,0,0,0,1,0.022,0,0.0
806,3885,Calculus,0,0,0.057,0.216,1.0,0,0,0,0,0.029,0,0.0
806,3639,Cricket Analytics,0,1,0.204,0.927,5.49,0,0,0,0,0.124,0,0.0
806,4658,Cell Biology,0,1,0.063,0.342,2.31,0,0,0,0,0.046,0,0.0
806,2544,Nepalese Arts,0,0,-0.154,1.099,16.73,0,0,0,0,0.146,0,0.0
806,7700,Cell Biology,0,0,0.233,1.277,21.89,0,0,1,0,0.47,0,0.0
806,9580,Macroeconomics,0,0,-0.012,0.706,3.61,0,0,0,0,0.094,1,2.0
806,9558,Corporate Finance,0,0,-0.315,0.9,5.83,0,0,0,0,0.12,0,0.0
806,6093,Strategic Management,0,0,0.232,0.82,6.54,0,0,0,0,0.109,0,0.0
806,8384,Nepali Literature,0,1,-0.37,0.848,5.1,0,0,0,0,0.113,0,0.0
806,6382,Geopolitics,0,0,0.016,1.03,17.5,1,1,0,0,0.437,0,0.0
806,225,Agronomy,0,0,-0.25,1.512,21.13,0,0,0,0,0.2,0,0.0
806,7357,Pharmacology,0,1,0.117,0.231,1.06,0,0,0,0,0.031,0,0.0
806,773,Nepalese Arts,0,0,-0.051,0.398,2.15,0,0,0,0,0.053,0,0.0
806,9438,Agronomy,0,0,-0.198,0.548,3.35,0,0,0,0,0.073,0,0.0
806,3013,Strategic Management,0,0,-0.477,1.083,6.54,0,0,0,0,0.144,0,0.0
806,2667,Moral Science,0,0,-0.185,0.725,4.21,0,0,0,0,0.097,0,0.0
806,1625,Cricket Analytics,0,1,-0.157,0.567,3.53,0,0,0,0,0.076,0,0.0
806,8124,Nepali Literature,0,1,-0.387,1.102,5.54,0,0,0,0,0.147,1,2.59
806,3475,Graphic Design,0,0,-0.364,1.259,19.97,1,1,1,0,0.768,0,0.0
806,4153,Geopolitics,0,0,-0.079,0.301,4.71,1,1,0,0,0.34,0,0.0
806,520,Fluid Mechanics,0,0,-0.479,1.653,7.49,0,0,0,0,0.2,1,2.74
806,3530,Calculus,0,0,-0.472,0.158,1.77,0,0,0,1,0.021,0,0.0
807,9618,Structural Engineering,0,0,-0.298,0.252,3.47,1,1,0,0,0.334,0,0.0
807,873,Philosophy,0,0,0.363,1.678,25.29,1,1,1,0,0.8,0,0.0
807,958,Soil Mechanics,0,0,0.381,1.061,18.62,0,0,0,0,0.141,0,0.0
807,3032,Adventure Tourism,0,1,0.088,0.195,3.15,0,0,0,0,0.026,0,0.0
807,8429,History of Nepal,0,0,-0.117,0.935,6.2,0,0,0,0,0.125,0,0.0
807,4429,Moral Science,1,0,-0.25,0.65,3.88,0,0,0,0,0.287,0,0.0
807,7992,Thermodynamics,0,0,0.276,1.767,12.24,0,0,0,0,0.2,0,0.0
807,4721,Soil Mechanics,0,0,0.02,1.766,27.18,0,0,0,0,0.2,0,0.0
807,3227,HR Management,0,0,-0.036,0.607,9.34,1,1,0,0,0.381,0,0.0
807,1568,Political Philosophy,0,1,-0.114,0.284,1.6,0,0,0,0,0.038,0,0.0
807,910,World Mythology,0,1,-0.155,0.599,8.2,0,0,0,0,0.08,0,0.0
807,1961,Cinema Studies,0,0,0.186,0.928,6.23,0,0,0,0,0.124,0,0.0
807,6262,Discrete Mathematics,0,0,0.121,0.634,10.15,1,1,0,0,0.385,0,0.0
807,1386,Genetics,0,1,0.156,1.798,8.61,0,0,0,0,0.2,1,3.98
807,816,Modern English Fiction,0,0,0.096,0.1,1.0,0,0,0,0,0.013,0,0.0
807,5350,Discrete Mathematics,0,0,0.32,1.508,25.92,1,0,0,0,0.2,0,0.0
807,3785,Calculus,0,0,-0.156,1.043,12.92,0,0,0,0,0.139,0,0.0
807,9002,Strategic Management,0,0,0.223,0.309,1.98,0,0,0,0,0.041,0,0.0
807,322,DBMS,0,0,0.366,0.679,4.31,0,0,0,0,0.091,0,0.0
807,4399,Geopolitics,0,0,0.148,0.112,1.0,0,0,0,0,0.015,0,0.0
807,7643,Music Theory,0,0,-0.103,0.261,4.34,1,1,0,0,0.335,0,0.0
807,844,Political Philosophy,0,1,-0.177,0.421,2.59,0,0,0,0,0.056,0,0.0
807,2572,Cricket Analytics,0,0,0.123,0.282,1.54,0,0,0,0,0.038,0,0.0
807,6595,Organic Chemistry,1,1,-0.144,0.482,2.5,0,0,0,0,0.264,1,2.0
807,8603,Cricket Analytics,0,0,0.146,0.78,5.16,0,0,0,0,0.104,0,0.0
808,7331,Thermodynamics,0,0,-0.063,0.979,5.9,0,0,1,0,0.431,0,0.0
808,7181,World Mythology,0,0,-0.289,0.405,2.22,0,0,0,0,0.054,0,0.0
808,6902,Nepalese Arts,0,0,0.265,0.441,3.18,0,0,0,0,0.059,0,0.0
808,9016,Astronomy,0,1,-0.122,0.1,1.37,0,0,0,1,0.013,0,0.0
808,2501,Adventure Tourism,0,0,0.322,1.233,21.99,1,1,0,0,0.464,0,0.0
808,2810,Hydrology,0,1,-0.105,0.162,1.0,0,0,0,0,0.022,0,0.0
808,1876,Machine Learning,0,0,0.321,2.359,12.81,0,0,0,0,0.2,1,5.03
808,4155,Nepali Literature,0,0,-0.178,0.141,1.99,0,0,0,1,0.019,0,0.0
808,6103,Psychology,0,0,0.384,0.228,3.8,0,0,0,0,0.03,0,0.0
808,3340,Soil Mechanics,0,0,0.255,1.551,8.81,0,0,0,0,0.2,0,0.0
808,8861,Financial Accounting,0,0,-0.106,0.139,1.0,0,0,0,1,0.019,0,0.0
808,3072,World Mythology,0,0,0.094,0.207,3.1,0,0,0,0,0.028,0,0.0
808,6592,Calculus,0,0,0.393,0.1,1.51,0,0,0,0,0.013,0,0.0
808,2931,Geopolitics,0,0,0.408,0.87,5.56,0,0,0,0,0.116,1,2.41
808,5675,Environmental Science,0,1,0.413,0.866,5.2,0,0,0,0,0.115,1,2.0
809,9794,Classical Mechanics,0,1,0.205,1.212,4.99,0,0,0,0,0.162,1,2.0
809,5254,Archeology,0,1,0.423,0.1,1.0,0,0,0,1,0.013,0,0.0
809,8405,Calculus,0,0,0.451,0.532,7.83,1,1,0,0,0.371,0,0.0
809,2147,Philosophy,0,0,-0.011,0.242,2.82,0,0,0,1,0.032,0,0.0
809,3343,Modern English Fiction,0,0,0.539,0.518,8.67,1,0,0,0,0.069,0,0.0
809,6802,Astronomy,0,0,0.168,0.982,13.65,1,1,1,0,0.731,0,0.0
809,9265,Pharmacology,0,1,0.02,0.231,2.87,0,0,0,0,0.031,0,0.0
809,2223,Nepali Literature,0,1,0.137,0.93,5.6,0,0,0,0,0.124,0,0.0
809,5634,Architectural History,0,0,-0.064,2.02,9.31,0,0,0,0,0.2,1,4.94
809,4997,Geopolitics,0,0,0.567,1.75,30.28,1,1,0,0,0.5,0,0.0
809,6633,Programming Fundamentals,0,0,0.327,0.505,6.92,1,1,0,0,0.367,0,0.0
809,9222,Thermodynamics,0,0,0.583,0.504,9.36,1,0,0,0,0.067,0,0.0
809,7923,Cricket Analytics,1,0,0.352,0.1,1.0,0,0,0,0,0.213,0,0.0
809,2602,Psychology,0,1,0.552,0.1,1.0,0,0,0,0,0.013,0,0.0
809,3539,Climatology,1,0,0.46,0.435,2.37,0,0,0,0,0.258,1,2.0
809,8720,World Mythology,0,0,0.024,0.446,6.12,0,0,0,0,0.06,0,0.0
809,5836,Thermodynamics,0,0,-0.064,0.237,2.91,0,0,0,0,0.032,0,0.0
809,8920,Nepali Literature,0,1,0.478,0.632,10.83,0,0,0,0,0.084,0,0.0
809,8785,Archeology,0,1,0.544,0.1,1.6,0,0,0,0,0.013,0,0.0
809,7768,Psychology,0,1,-0.001,1.184,6.72,0,0,0,0,0.158,0,0.0
809,3498,Organic Chemistry,0,1,-0.077,0.529,2.1,0,0,0,0,0.071,1,2.0
809,6720,HR Management,0,1,0.18,0.205,3.14,1,1,0,0,0.327,0,0.0
809,7559,Soil Mechanics,0,0,0.364,1.354,9.39,0,0,0,0,0.18,0,0.0
809,7497,Thermodynamics,0,0,-0.024,0.18,1.01,0,0,0,1,0.024,0,0.0
809,5776,Archeology,0,1,0.582,1.518,24.59,0,0,0,0,0.2,0,0.0
809,267,Human Anatomy,0,0,0.442,0.39,7.48,1,1,0,0,0.352,0,0.0
809,3465,Discrete Mathematics,0,0,-0.029,0.33,4.42,0,0,0,0,0.044,0,0.0
809,6913,Linguistics,1,0,0.185,1.765,24.22,1,1,1,0,1.0,0,0.0
810,3884,History of Nepal,0,0,0.187,0.646,4.67,0,0,0,0,0.086,0,0.0
810,9395,Environmental Science,0,0,0.484,0.327,1.97,0,0,0,0,0.044,0,0.0
810,3848,Hydrology,0,0,0.084,0.36,1.5,0,0,0,0,0.048,0,0.0
810,1607,Climatology,0,0,-0.162,1.234,5.42,0,0,0,0,0.164,1,2.73
810,6693,Financial Accounting,0,0,0.457,0.246,1.47,0,0,0,0,0.033,0,0.0
810,6245,Financial Accounting,0,0,0.162,0.704,3.78,0,0,0,0,0.094,1,2.0
810,6789,Cricket Analytics,0,0,-0.062,0.845,11.35,1,1,1,0,0.713,0,0.0
810,7372,Probability & Stats,0,0,-0.078,0.971,6.32,0,0,0,0,0.13,0,0.0
810,8660,History of Nepal,0,0,0.249,0.964,16.4,1,1,1,0,0.729,0,0.0
810,2071,Adventure Tourism,0,0,-0.091,0.389,5.66,0,0,0,0,0.052,0,0.0
810,4793,Psychology,0,0,-0.203,1.694,7.3,0,0,1,0,0.5,1,2.57
810,6721,Cinema Studies,0,0,0.261,0.159,2.95,0,0,0,0,0.021,0,0.0
810,7065,Calculus,0,0,-0.139,0.992,11.94,0,0,0,0,0.132,0,0.0
810,659,Linear Algebra,0,0,-0.108,0.818,4.47,0,0,0,0,0.109,0,0.0
810,537,Machine Learning,0,0,0.144,0.47,2.17,0,0,0,0,0.063,1,2.0
810,2428,Nepalese Arts,0,0,-0.128,0.967,5.85,0,0,0,0,0.129,0,0.0
810,6123,Philosophy,1,0,-0.155,0.923,11.59,1,1,0,0,0.623,0,0.0
810,9042,Linguistics,0,1,0.325,1.78,27.08,1,1,0,0,0.5,0,0.0
810,4925,Philosophy,1,0,0.243,0.978,13.92,0,0,0,0,0.33,0,0.0
810,2092,History of Nepal,0,0,0.3,1.462,25.33,0,0,0,0,0.195,0,0.0
810,9575,Genetics,0,1,-0.011,0.152,2.04,1,1,0,1,0.32,0,0.0
810,1677,Discrete Mathematics,1,0,0.16,1.322,7.4,0,0,0,0,0.376,1,3.91
810,5844,Corporate Finance,0,1,0.131,1.163,19.35,0,0,0,0,0.155,0,0.0
810,8845,Archeology,0,0,0.28,0.234,1.49,0,0,0,0,0.031,0,0.0
810,4404,History of Nepal,0,0,0.015,0.735,11.43,0,0,0,0,0.098,0,0.0
810,7964,Discrete Mathematics,1,0,-0.079,1.026,6.3,0,0,1,0,0.637,0,0.0
810,7525,Cinema Studies,0,0,0.25,0.403,2.68,0,0,0,0,0.054,0,0.0
811,7533,Environmental Science,0,0,0.218,0.922,13.49,1,1,0,0,0.423,0,0.0
811,4456,Soil Mechanics,0,0,0.181,0.478,2.97,0,0,0,0,0.064,0,0.0
811,5111,DBMS,0,0,0.635,1.795,30.74,1,0,0,0,0.2,0,0.0
811,3126,Linear Algebra,0,1,0.41,0.1,1.69,0,0,0,0,0.013,0,0.0
811,4763,Cinema Studies,0,0,0.682,0.499,8.09,0,0,0,0,0.066,0,0.0
811,2383,DBMS,0,0,0.246,0.866,3.78,0,0,0,0,0.115,1,2.04
811,6239,Computer Vision,0,0,0.264,0.707,3.59,0,0,0,0,0.094,1,2.0
811,315,Adventure Tourism,1,1,0.595,0.317,5.77,1,0,0,0,0.242,0,0.0
811,8680,Machine Learning,1,0,0.654,0.203,3.49,0,0,0,0,0.227,0,0.0
811,6973,Linguistics,0,0,0.537,0.314,4.73,1,0,0,0,0.042,0,0.0
811,3884,History of Nepal,0,0,0.43,0.365,2.64,0,0,0,0,0.049,0,0.0
811,8879,Pharmacology,0,1,0.168,0.474,2.63,0,0,0,0,0.063,0,0.0
811,1992,Cultural Tourism,0,0,0.68,0.101,1.79,0,0,0,0,0.013,0,0.0
811,6365,Strategic Management,0,1,0.521,0.473,7.95,0,0,0,0,0.063,0,0.0
811,2928,Programming Fundamentals,0,1,0.117,1.007,5.14,0,0,0,0,0.134,0,0.0
811,1445,Financial Accounting,0,0,0.525,0.795,5.65,0,0,0,0,0.106,0,0.0
811,7497,Thermodynamics,0,0,0.072,1.023,5.75,0,0,0,0,0.136,0,0.0
811,3020,Computer Vision,0,0,0.289,0.1,1.0,0,0,0,0,0.013,0,0.0
812,7540,World Mythology,0,0,0.194,0.618,3.85,0,0,0,0,0.082,0,0.0
812,3965,Graphic Design,0,0,-0.05,0.869,11.88,1,1,0,0,0.416,0,0.0
812,1513,Structural Engineering,0,0,0.347,0.464,3.42,0,0,0,0,0.062,0,0.0
812,8091,Structural Engineering,0,0,0.439,0.559,9.84,0,0,0,0,0.075,0,0.0
812,9216,Geomorphology,0,0,0.371,0.602,9.87,0,0,0,0,0.08,0,0.0
812,1951,Psychology,0,0,-0.246,1.149,4.93,0,0,0,0,0.153,1,2.0
812,6349,Programming Fundamentals,0,0,0.072,0.1,1.0,0,0,0,0,0.013,0,0.0
812,2319,History of Nepal,0,1,-0.069,1.736,26.98,1,1,0,0,0.5,0,0.0
812,1733,Thermodynamics,0,0,-0.047,0.605,3.63,0,0,0,0,0.081,0,0.0
812,5930,Classical Mechanics,0,0,0.026,1.036,6.05,0,0,0,0,0.138,0,0.0
812,631,Programming Fundamentals,0,0,-0.029,0.64,8.39,0,0,0,0,0.085,0,0.0
812,3084,Hydrology,0,0,0.278,0.833,12.27,1,1,1,0,0.711,0,0.0
812,6129,Financial Accounting,0,0,-0.192,1.214,7.23,0,0,1,0,0.462,0,0.0
812,6437,Human Anatomy,1,1,0.299,0.498,8.92,1,1,0,0,0.566,0,0.0
812,6281,HR Management,0,0,0.035,0.354,5.37,0,0,0,0,0.047,0,0.0
812,9911,Cell Biology,0,0,-0.221,0.1,1.0,0,0,0,0,0.013,0,0.0
812,5934,Psychology,0,0,0.314,0.1,1.61,0,0,0,0,0.013,0,0.0
812,8647,Geomorphology,0,0,-0.187,1.117,4.92,0,0,0,0,0.149,1,2.34
812,8105,Classical Mechanics,0,0,-0.195,1.625,6.63,0,0,0,0,0.2,1,3.15
812,5215,Psychology,0,0,-0.242,0.111,1.0,0,0,0,1,0.015,0,0.0
812,3308,Machine Learning,0,0,0.353,1.724,12.05,0,0,0,0,0.2,0,0.0
812,4103,DBMS,0,0,0.285,0.138,1.0,0,0,0,0,0.018,0,0.0
812,6533,Web Development,0,0,-0.15,0.298,1.24,0,0,0,0,0.04,0,0.0
812,7293,Macroeconomics,0,1,0.423,0.765,13.38,1,1,0,0,0.402,0,0.0
812,5412,Programming Fundamentals,0,0,0.404,0.648,10.25,0,0,0,0,0.086,0,0.0
812,9179,Psychology,0,0,-0.16,1.451,19.87,1,1,1,0,0.793,0,0.0
812,513,Geopolitics,0,1,0.217,1.496,10.52,0,0,0,0,0.199,0,0.0
812,9722,Geomorphology,0,0,0.086,0.378,6.51,1,1,0,0,0.35,0,0.0
812,718,Nepali Literature,1,0,-0.247,0.218,3.17,0,0,0,1,0.229,0,0.0
812,6588,Microeconomics,0,0,0.009,0.128,1.0,0,0,0,0,0.017,0,0.0
812,3521,Modern English Fiction,0,1,-0.08,0.406,1.87,0,0,0,0,0.054,1,2.0
812,9096,Financial Accounting,0,0,-0.086,0.218,3.15,0,0,0,0,0.029,0,0.0
812,9197,Linguistics,0,1,0.445,1.776,11.38,0,0,1,0,0.5,0,0.0
812,41,Linear Algebra,0,0,0.057,0.771,4.83,0,0,0,0,0.103,0,0.0
812,8111,Microeconomics,0,0,-0.221,1.609,21.45,1,1,0,0,0.5,0,0.0
812,5995,Thermodynamics,0,0,-0.187,1.566,7.39,0,0,0,0,0.2,1,3.05
812,3930,Organic Chemistry,0,1,0.205,0.121,1.92,0,0,0,0,0.016,0,0.0
812,6052,Cell Biology,0,0,0.015,0.175,1.02,0,0,0,0,0.023,0,0.0
812,3176,Cell Biology,0,0,-0.235,1.038,13.11,1,1,1,0,0.738,0,0.0
812,5361,Archeology,0,0,0.406,0.341,2.29,0,0,0,0,0.045,0,0.0
812,3332,Graphic Design,0,0,-0.184,0.62,2.93,0,0,0,0,0.083,1,2.0
812,9182,Hydrology,0,0,0.346,0.186,1.0,0,0,0,0,0.025,0,0.0
812,5935,Probability & Stats,0,0,0.008,0.241,1.65,0,0,0,0,0.032,0,0.0
812,4126,Environmental Science,0,1,-0.202,0.237,1.11,0,0,0,0,0.032,0,0.0
812,9298,Fluid Mechanics,0,0,0.16,0.421,2.74,0,0,0,0,0.056,0,0.0
813,6430,Probability & Stats,0,0,0.404,0.913,7.23,0,0,0,0,0.122,0,0.0
813,5998,Psychology,0,0,0.168,0.427,2.17,0,0,0,0,0.057,0,0.0
813,355,Pharmacology,0,1,-0.278,1.063,14.8,1,1,0,0,0.442,0,0.0
813,9530,HR Management,0,0,0.129,0.893,6.08,0,0,0,0,0.119,0,0.0
813,1859,Genetics,0,0,-0.16,0.368,2.0,0,0,0,0,0.049,0,0.0
813,8727,Probability & Stats,0,0,0.305,0.312,5.61,1,1,0,0,0.342,0,0.0
813,6519,Organic Chemistry,0,1,-0.155,0.777,10.93,1,1,0,0,0.404,0,0.0
813,253,Thermodynamics,0,0,-0.123,1.652,6.95,0,0,0,0,0.2,1,3.22
813,5695,DBMS,0,0,-0.004,0.111,1.0,0,0,0,0,0.015,0,0.0
813,7212,Psychology,0,0,0.155,0.823,4.17,0,0,0,0,0.11,1,2.0
813,7358,Moral Science,0,0,0.057,0.473,2.14,0,0,0,0,0.063,1,2.0
813,7887,Classical Mechanics,0,0,0.144,1.255,6.79,0,0,1,0,0.467,1,2.89
813,6697,Microeconomics,0,0,0.064,0.793,11.37,1,1,0,0,0.406,0,0.0
813,7632,Machine Learning,0,0,-0.265,1.072,4.24,0,0,0,0,0.143,1,2.0
813,2658,Graphic Design,0,0,0.246,0.159,2.97,1,0,0,0,0.021,0,0.0
813,4876,Cultural Tourism,0,0,-0.262,0.161,1.0,0,0,0,0,0.021,0,0.0
813,9682,Fluid Mechanics,0,0,0.443,0.374,6.45,0,0,0,0,0.05,0,0.0
813,4668,Astronomy,0,1,-0.052,0.994,5.97,0,0,0,0,0.133,0,0.0
813,8964,Probability & Stats,0,0,0.443,0.508,3.26,0,0,0,0,0.068,0,0.0
813,5602,Cricket Analytics,0,1,0.142,0.663,4.54,0,0,0,0,0.088,0,0.0
813,7571,DBMS,0,0,0.29,0.903,12.37,1,1,1,0,0.72,0,0.0
813,7085,Music Theory,0,0,0.401,1.426,24.25,0,0,0,0,0.19,0,0.0
813,7345,Philosophy,0,0,0.36,2.379,10.21,0,0,0,0,0.2,1,4.51
813,2602,Psychology,0,0,0.369,0.206,1.45,0,0,0,0,0.028,0,0.0
813,3092,Moral Science,0,0,-0.037,0.288,3.96,1,1,0,0,0.338,0,0.0
813,9328,Probability & Stats,0,0,0.016,0.606,9.56,0,0,0,0,0.081,0,0.0
813,724,Human Anatomy,0,1,0.197,0.666,4.66,0,0,0,0,0.089,0,0.0
813,1040,Thermodynamics,0,0,0.086,0.972,6.17,0,0,0,0,0.13,0,0.0
813,2555,Computer Vision,0,0,0.09,0.618,9.6,0,0,0,0,0.082,0,0.0
814,3347,Hydrology,0,0,0.086,1.33,17.9,0,0,0,0,0.177,0,0.0
814,6879,Probability & Stats,0,0,0.223,1.74,12.67,0,0,0,0,0.2,0,0.0
814,7927,Nepalese Arts,0,1,0.005,0.942,4.72,0,0,0,0,0.126,1,2.44
814,3604,Moral Science,0,0,0.445,1.035,17.13,1,0,0,0,0.138,0,0.0
814,2411,International Law,0,1,0.104,0.312,1.96,0,0,0,0,0.042,0,0.0
814,3404,Cinema Studies,0,0,-0.16,1.409,6.58,0,0,0,0,0.188,1,2.96
814,3505,DBMS,0,0,-0.027,0.106,1.29,0,0,0,0,0.014,0,0.0
814,1263,Environmental Science,0,0,0.106,0.338,2.23,0,0,0,0,0.045,0,0.0
814,5530,Human Anatomy,0,0,0.365,0.147,1.0,0,0,0,0,0.02,0,0.0
814,7562,HR Management,0,1,-0.07,0.458,7.57,1,1,0,0,0.361,0,0.0
814,4428,Probability & Stats,0,0,-0.235,0.347,1.67,0,0,0,0,0.046,1,2.0
814,5110,Moral Science,0,0,0.291,0.388,2.61,0,0,0,0,0.052,0,0.0
814,7369,Genetics,0,0,0.459,0.413,2.95,0,0,0,0,0.055,0,0.0
814,9208,Agronomy,0,0,0.384,0.1,1.0,0,0,0,1,0.013,0,0.0
814,4933,Cultural Tourism,0,0,0.501,1.189,9.07,0,0,0,0,0.159,0,0.0
814,7327,Graphic Design,0,0,-0.018,1.022,6.09,0,0,0,0,0.136,0,0.0
814,1462,Thermodynamics,0,0,-0.055,0.837,12.27,1,1,1,0,0.712,0,0.0
814,3386,Music Theory,0,0,-0.099,0.303,1.45,0,0,0,1,0.04,1,2.0
814,2146,Calculus,0,0,0.226,0.377,2.2,0,0,0,0,0.05,0,0.0
814,5948,Architectural History,0,0,0.296,0.965,6.5,0,0,1,0,0.429,0,0.0
